AssetName,AssetType,CompressedSize,InstalledSize,OptionalSize,StreamingSize,UncompressedSize
/Game/BagMan/Equipment/HandCannon/IRONICS/L/SK_AFL_HandCannon_IRONICS_L_Skeleton.SK_AFL_HandCannon_IRONICS_L_Skeleton,/Script/Engine.Skeleton,556,556,0,0,1082
/Game/BagMan/Equipment/HandCannon/IRONICS/R/SK_AFL_HandCannon_IRONICS_R_Skeleton.SK_AFL_HandCannon_IRONICS_R_Skeleton,/Script/Engine.Skeleton,555,555,0,0,1082
/Game/BagMan/Equipment/HandCannon/JAGUAR_NEON/L/SK_AFL_HandCannon_JAGUAR_NEON_L_Skeleton.SK_AFL_HandCannon_JAGUAR_NEON_L_Skeleton,/Script/Engine.Skeleton,560,560,0,0,1098
/Game/BagMan/Equipment/HandCannon/JAGUAR_NEON/R/SK_AFL_HandCannon_JAGUAR_NEON_R_Skeleton.SK_AFL_HandCannon_JAGUAR_NEON_R_Skeleton,/Script/Engine.Skeleton,559,559,0,0,1098
/Game/BagMan/Equipment/HandCannon/L/SK_AFL_HandCannon_FANATICS2_L_Skeleton.SK_AFL_HandCannon_FANATICS2_L_Skeleton,/Script/Engine.Skeleton,560,560,0,0,1074
/Game/BagMan/Equipment/HandCannon/R/SK_AFL_HandCannon_FANATICS2_R_Skeleton.SK_AFL_HandCannon_FANATICS2_R_Skeleton,/Script/Engine.Skeleton,556,556,0,0,1074
/Game/BagMan/Equipment/HandCannon/RUN_IT_BACK/L/SK_AFL_HandCannon_RUN_IT_BACK_L_Skeleton.SK_AFL_HandCannon_RUN_IT_BACK_L_Skeleton,/Script/Engine.Skeleton,560,560,0,0,1098
/Game/BagMan/Equipment/HandCannon/RUN_IT_BACK/R/SK_AFL_HandCannon_RUN_IT_BACK_R_Skeleton.SK_AFL_HandCannon_RUN_IT_BACK_R_Skeleton,/Script/Engine.Skeleton,559,559,0,0,1098
/Game/BagMan/Equipment/HandCannon/SIMULARENT/L/SK_AFL_HandCannon_SIMULARENT_L_Skeleton.SK_AFL_HandCannon_SIMULARENT_L_Skeleton,/Script/Engine.Skeleton,560,560,0,0,1098
/Game/BagMan/Equipment/HandCannon/SIMULARENT/R/SK_AFL_HandCannon_SIMULARENT_R_Skeleton.SK_AFL_HandCannon_SIMULARENT_R_Skeleton,/Script/Engine.Skeleton,556,556,0,0,1090
/Game/BagMan/Equipment/Homer/SK_AFL_Homer_Skeleton.SK_AFL_Homer_Skeleton,/Script/Engine.Skeleton,610,610,0,0,1224
/Game/BagMan/Equipment/KAGE/SK_AFL_KAGE_Skeleton.SK_AFL_KAGE_Skeleton,/Script/Engine.Skeleton,638,638,0,0,1248
/Game/BagMan/Equipment/Lobber/SK_AFL_Lobber_Skeleton.SK_AFL_Lobber_Skeleton,/Script/Engine.Skeleton,604,604,0,0,1224
/Game/BagMan/Equipment/Makhiavelli/SK_AFL_Makhiavelli_Gambit_Skeleton.SK_AFL_Makhiavelli_Gambit_Skeleton,/Script/Engine.Skeleton,616,616,0,0,1264
/Game/BagMan/Equipment/NovaKai/SK_AFL_NovaKai_Nebula_Skeleton.SK_AFL_NovaKai_Nebula_Skeleton,/Script/Engine.Skeleton,665,665,0,0,1430
/Game/BagMan/Equipment/OnyxPrime/SK_AFL_OnyxPrime_Monolith_Skeleton.SK_AFL_OnyxPrime_Monolith_Skeleton,/Script/Engine.Skeleton,696,696,0,0,1462
/Game/BagMan/Equipment/ORION/SK_AFL_ORION_Skeleton.SK_AFL_ORION_Skeleton,/Script/Engine.Skeleton,610,610,0,0,1224
/Game/BagMan/Equipment/Railgun/SK_AFL_Railgun_Skeleton.SK_AFL_Railgun_Skeleton,/Script/Engine.Skeleton,953,953,0,0,953
/Game/BagMan/Equipment/RiftOne/SK_AFL_RiftOne_Fracture_Skeleton.SK_AFL_RiftOne_Fracture_Skeleton,/Script/Engine.Skeleton,680,680,0,0,1446
/Game/BagMan/Equipment/Ripsaw/SK_AFL_Ripsaw_Skeleton.SK_AFL_Ripsaw_Skeleton,/Script/Engine.Skeleton,612,612,0,0,1232
/Game/BagMan/Equipment/Ronin/SK_AFL_Ronin_Tachi_Skeleton.SK_AFL_Ronin_Tachi_Skeleton,/Script/Engine.Skeleton,692,692,0,0,1438
/Game/BagMan/Equipment/Ryu/SK_AFL_Ryu_Tempest_Skeleton.SK_AFL_Ryu_Tempest_Skeleton,/Script/Engine.Skeleton,709,709,0,0,1454
/Game/BagMan/Equipment/Sable/SK_AFL_Sable_Whisper_Skeleton.SK_AFL_Sable_Whisper_Skeleton,/Script/Engine.Skeleton,694,694,0,0,1446
/Game/BagMan/Equipment/Scarlett/SK_AFL_Scarlett_Fatale_Skeleton.SK_AFL_Scarlett_Fatale_Skeleton,/Script/Engine.Skeleton,623,623,0,0,1272
/Game/BagMan/Equipment/Scatterhawk/SK_AFL_Scatterhawk_Skeleton.SK_AFL_Scatterhawk_Skeleton,/Script/Engine.Skeleton,619,619,0,0,1248
/Game/BagMan/Equipment/Seeker/SK_AFL_Seeker_Skeleton.SK_AFL_Seeker_Skeleton,/Script/Engine.Skeleton,628,628,0,0,1248
/Game/BagMan/Equipment/SMG/SK_AFL_SMG_Skeleton.SK_AFL_SMG_Skeleton,/Script/Engine.Skeleton,653,653,0,0,1256
/Game/BagMan/Equipment/SOLARA/SK_AFL_SOLARA_Skeleton.SK_AFL_SOLARA_Skeleton,/Script/Engine.Skeleton,640,640,0,0,1256
/Game/BagMan/Equipment/Talon/SK_AFL_Talon_Stoop_Skeleton.SK_AFL_Talon_Stoop_Skeleton,/Script/Engine.Skeleton,608,608,0,0,1240
/Game/BagMan/Equipment/Valkyr/SK_AFL_Valkyr_Ascendant_Skeleton.SK_AFL_Valkyr_Ascendant_Skeleton,/Script/Engine.Skeleton,667,667,0,0,1430
/Game/BagMan/Equipment/Vanta/SK_AFL_Vanta_Eclipse_Skeleton.SK_AFL_Vanta_Eclipse_Skeleton,/Script/Engine.Skeleton,642,642,0,0,1280
/Game/BagMan/Equipment/Verdant/SK_AFL_Verdant_Skeleton.SK_AFL_Verdant_Skeleton,/Script/Engine.Skeleton,640,640,0,0,1256
/Game/BagMan/Equipment/Volt/SK_AFL_Volt_Coilbreaker_Skeleton.SK_AFL_Volt_Coilbreaker_Skeleton,/Script/Engine.Skeleton,643,643,0,0,1272
/Game/BagMan/Equipment/Warhead/SK_AFL_Warhead_Skeleton.SK_AFL_Warhead_Skeleton,/Script/Engine.Skeleton,640,640,0,0,1256
/Game/BagMan/Equipment/ZenKoan/SK_AFL_ZenKoan_Skeleton.SK_AFL_ZenKoan_Skeleton,/Script/Engine.Skeleton,659,659,0,0,1272
/Game/Characters/Heroes/Mannequin/Meshes/SK_Mannequin.SK_Mannequin,/Script/Engine.Skeleton,10374,10374,0,0,34172
/Game/Weapons/AFL/Arclight/SK_IRONICS_Arclight_Skeleton.SK_IRONICS_Arclight_Skeleton,/Script/Engine.Skeleton,602,602,0,0,1191
/Game/Weapons/AFL/Voltaic/SK_IRONICS_Voltaic_Skeleton.SK_IRONICS_Voltaic_Skeleton,/Script/Engine.Skeleton,786,786,0,0,1544
/Game/Weapons/Mesh/Assault/SK_ACWI_Assault_Xaxis_Skeleton.SK_ACWI_Assault_Xaxis_Skeleton,/Script/Engine.Skeleton,865,865,0,0,1576
/Game/Weapons/Mesh/Assault/SK_M4_Assault_Xaxis_Skeleton.SK_M4_Assault_Xaxis_Skeleton,/Script/Engine.Skeleton,619,619,0,0,1175
/Game/Weapons/Mesh/LMG/SK_N90_LMG_Xaxis_Skeleton.SK_N90_LMG_Xaxis_Skeleton,/Script/Engine.Skeleton,607,607,0,0,1167
/Game/Weapons/Mesh/Other/SK_GrenadeLauncher_Yaxis_Skeleton.SK_GrenadeLauncher_Yaxis_Skeleton,/Script/Engine.Skeleton,1231,1231,0,0,2825
/Game/Weapons/Mesh/Pistol/SK_DE-42_Pistol_Xaxis_Skeleton.SK_DE-42_Pistol_Xaxis_Skeleton,/Script/Engine.Skeleton,630,630,0,0,1175
/Game/Weapons/Mesh/Pistol/SK_Judge-45_Pistol_Xaxis_Skeleton.SK_Judge-45_Pistol_Xaxis_Skeleton,/Script/Engine.Skeleton,768,768,0,0,1437
/Game/Weapons/Mesh/Pistol/SK_NFP-16_Xaxis_Skeleton.SK_NFP-16_Xaxis_Skeleton,/Script/Engine.Skeleton,637,637,0,0,1159
/Game/Weapons/Mesh/Shotgun/SK_M890_Shotgun_Xaxis_Skeleton.SK_M890_Shotgun_Xaxis_Skeleton,/Script/Engine.Skeleton,574,574,0,0,1298
/Game/Weapons/Mesh/Shotgun/SK_Remore_Shotgun_Xaxis_Skeleton.SK_Remore_Shotgun_Xaxis_Skeleton,/Script/Engine.Skeleton,632,632,0,0,1191
/Game/Weapons/Mesh/SMG/SK_GTM_SMG_Xaxis_Skeleton.SK_GTM_SMG_Xaxis_Skeleton,/Script/Engine.Skeleton,618,618,0,0,1159
/Game/Weapons/Mesh/SMG/SK_PP9_SMG_Xaxis_Skeleton.SK_PP9_SMG_Xaxis_Skeleton,/Script/Engine.Skeleton,611,611,0,0,1159
/Game/Weapons/Mesh/SMG/SK_V014_SMG_Xaxis_Skeleton.SK_V014_SMG_Xaxis_Skeleton,/Script/Engine.Skeleton,569,569,0,0,1044
/Game/Weapons/Pistol/Mesh/SK_Pistol_Skeleton.SK_Pistol_Skeleton,/Script/Engine.Skeleton,856,856,0,0,1881
/Game/Weapons/Rifle/Mesh/SK_Rifle_Skeleton.SK_Rifle_Skeleton,/Script/Engine.Skeleton,918,918,0,0,2186
/Game/Weapons/Shotgun/Mesh/SK_Shotgun_Skeleton.SK_Shotgun_Skeleton,/Script/Engine.Skeleton,904,904,0,0,2178
/MetaHumanCharacter/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton,/Script/Engine.Skeleton,59251,59251,0,0,251477
/MetaHumanCharacter/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel,/Script/Engine.Skeleton,17484,17484,0,0,45724
/Game/BagMan/Playlists/DA_AFL_Arena01_3v3_ProMod.DA_AFL_Arena01_3v3_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,879,879,0,0,879
/Game/BagMan/Playlists/DA_AFL_Arena01_Extract3v3.DA_AFL_Arena01_Extract3v3,/Script/LyraGame.LyraUserFacingExperienceDefinition,878,878,0,0,878
/Game/BagMan/Playlists/DA_AFL_Arena01_Extract4v4.DA_AFL_Arena01_Extract4v4,/Script/LyraGame.LyraUserFacingExperienceDefinition,880,880,0,0,880
/Game/BagMan/Playlists/DA_AFL_Arena04_5v5_Haywire.DA_AFL_Arena04_5v5_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,937,937,0,0,937
/Game/BagMan/Playlists/DA_AFL_Arena04_5v5_ProMod.DA_AFL_Arena04_5v5_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,928,928,0,0,928
/Game/BagMan/Playlists/DA_AFL_Arena04_8v8_Haywire.DA_AFL_Arena04_8v8_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,931,931,0,0,931
/Game/BagMan/Playlists/DA_AFL_Arena04_8v8_ProMod.DA_AFL_Arena04_8v8_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,922,922,0,0,922
/Game/BagMan/Playlists/DA_AFL_Duel01_Shootout1v1.DA_AFL_Duel01_Shootout1v1,/Script/LyraGame.LyraUserFacingExperienceDefinition,836,836,0,0,836
/Game/BagMan/Playlists/DA_AFL_ShantyTown_1v1_Haywire.DA_AFL_ShantyTown_1v1_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,989,989,0,0,989
/Game/BagMan/Playlists/DA_AFL_ShantyTown_1v1_ProMod.DA_AFL_ShantyTown_1v1_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,980,980,0,0,980
/Game/BagMan/Playlists/DA_AFL_ShantyTown_2v2_Haywire.DA_AFL_ShantyTown_2v2_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,989,989,0,0,989
/Game/BagMan/Playlists/DA_AFL_ShantyTown_2v2_ProMod.DA_AFL_ShantyTown_2v2_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,980,980,0,0,980
/Game/BagMan/Playlists/DA_AFL_ShantyTown_3v3_Haywire.DA_AFL_ShantyTown_3v3_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,982,982,0,0,982
/Game/BagMan/Playlists/DA_AFL_ShantyTown_3v3_ProMod.DA_AFL_ShantyTown_3v3_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,973,973,0,0,973
/Game/BagMan/Playlists/DA_AFL_ShantyTown_4v4_Haywire.DA_AFL_ShantyTown_4v4_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,974,974,0,0,974
/Game/BagMan/Playlists/DA_AFL_ShantyTown_4v4_ProMod.DA_AFL_ShantyTown_4v4_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,965,965,0,0,965
/Game/BagMan/Playlists/DA_AFL_ShantyTown_5v5_Haywire.DA_AFL_ShantyTown_5v5_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,995,995,0,0,995
/Game/BagMan/Playlists/DA_AFL_ShantyTown_5v5_ProMod.DA_AFL_ShantyTown_5v5_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,986,986,0,0,986
/Game/BagMan/Playlists/DA_AFL_ShantyTown_8v8_Haywire.DA_AFL_ShantyTown_8v8_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,989,989,0,0,989
/Game/BagMan/Playlists/DA_AFL_ShantyTown_8v8_ProMod.DA_AFL_ShantyTown_8v8_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,980,980,0,0,980
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR20_Haywire.DA_AFL_ShantyTown_BR20_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,1013,1013,0,0,1013
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR20_ProMod.DA_AFL_ShantyTown_BR20_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,1012,1012,0,0,1012
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR36_Haywire.DA_AFL_ShantyTown_BR36_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,985,985,0,0,985
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR36_ProMod.DA_AFL_ShantyTown_BR36_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,984,984,0,0,984
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR9_Haywire.DA_AFL_ShantyTown_BR9_Haywire,/Script/LyraGame.LyraUserFacingExperienceDefinition,1017,1017,0,0,1017
/Game/BagMan/Playlists/DA_AFL_ShantyTown_BR9_ProMod.DA_AFL_ShantyTown_BR9_ProMod,/Script/LyraGame.LyraUserFacingExperienceDefinition,1016,1016,0,0,1016
/Game/System/Playlists/DA_ExamplePlaylist.DA_ExamplePlaylist,/Script/LyraGame.LyraUserFacingExperienceDefinition,963,963,0,0,963
/Game/System/Playlists/DA_Frontend.DA_Frontend,/Script/LyraGame.LyraUserFacingExperienceDefinition,856,856,0,0,856
/ShooterCore/System/Playlists/DA_ShooterGame_ShooterGym.DA_ShooterGame_ShooterGym,/Script/LyraGame.LyraUserFacingExperienceDefinition,958,958,0,0,958
/ShooterCore/System/Playlists/DA_ShooterGame_ShooterPerf.DA_ShooterGame_ShooterPerf,/Script/LyraGame.LyraUserFacingExperienceDefinition,936,936,0,0,936
/ShooterMaps/System/Playlists/DA_Convolution_ControlPoint.DA_Convolution_ControlPoint,/Script/LyraGame.LyraUserFacingExperienceDefinition,1015,1015,0,0,1015
/ShooterMaps/System/Playlists/DA_Expanse_TDM.DA_Expanse_TDM,/Script/LyraGame.LyraUserFacingExperienceDefinition,945,945,0,0,945
/TopDownArena/System/Playlists/DA_TopDownArena_Multiplayer.DA_TopDownArena_Multiplayer,/Script/LyraGame.LyraUserFacingExperienceDefinition,737,737,0,0,1071
/TopDownArena/System/Playlists/DA_TopDownArena_Splode.DA_TopDownArena_Splode,/Script/LyraGame.LyraUserFacingExperienceDefinition,1007,1007,0,0,1007
/Game/BagMan/ProMod/ABP_ProMod_FBIK_PP.ABP_ProMod_FBIK_PP,/Script/Engine.AnimBlueprint,7065,7065,0,0,24687
/Game/Characters/Heroes/IRONICS/Animations/ABP_IRONICS.ABP_IRONICS,/Script/Engine.AnimBlueprint,4188,4188,0,0,14660
/Game/Characters/Heroes/Mannequin/Animations/ABP_Mannequin_Base.ABP_Mannequin_Base,/Script/Engine.AnimBlueprint,19628,19628,0,0,98107
/Game/Characters/Heroes/Mannequin/Animations/ABP_Mannequin_CopyPose.ABP_Mannequin_CopyPose,/Script/Engine.AnimBlueprint,1564,1564,0,0,3157
/Game/Characters/Heroes/Mannequin/Animations/ABP_Mannequin_TopDown.ABP_Mannequin_TopDown,/Script/Engine.AnimBlueprint,4179,4179,0,0,14695
/Game/Characters/Heroes/Mannequin/Animations/LinkedLayers/ABP_ItemAnimLayersBase.ABP_ItemAnimLayersBase,/Script/Engine.AnimBlueprint,25094,25094,0,0,146566
/Game/Characters/Heroes/Mannequin/Animations/LinkedLayers/ALI_ItemAnimLayers.ALI_ItemAnimLayers,/Script/Engine.AnimBlueprint,1402,1402,0,0,4676
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Pistol/ABP_PistolAnimLayers.ABP_PistolAnimLayers,/Script/Engine.AnimBlueprint,7456,7456,0,0,30123
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Pistol/ABP_PistolAnimLayers_Feminine.ABP_PistolAnimLayers_Feminine,/Script/Engine.AnimBlueprint,7506,7506,0,0,30282
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Rifle/ABP_RifleAnimLayers.ABP_RifleAnimLayers,/Script/Engine.AnimBlueprint,7564,7564,0,0,30255
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Rifle/ABP_RifleAnimLayers_Feminine.ABP_RifleAnimLayers_Feminine,/Script/Engine.AnimBlueprint,7465,7465,0,0,30015
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Shotgun/ABP_ShotgunAnimLayers.ABP_ShotgunAnimLayers,/Script/Engine.AnimBlueprint,5506,5506,0,0,21292
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Shotgun/ABP_ShotgunAnimLayers_Feminine.ABP_ShotgunAnimLayers_Feminine,/Script/Engine.AnimBlueprint,5446,5446,0,0,21341
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Unarmed/ABP_UnarmedAnimLayers.ABP_UnarmedAnimLayers,/Script/Engine.AnimBlueprint,7437,7437,0,0,30137
/Game/Characters/Heroes/Mannequin/Animations/Locomotion/Unarmed/ABP_UnarmedAnimLayers_Feminine.ABP_UnarmedAnimLayers_Feminine,/Script/Engine.AnimBlueprint,7510,7510,0,0,30147
/Game/Characters/Heroes/Mannequin/Rig/ABP_Manny_PostProcess.ABP_Manny_PostProcess,/Script/Engine.AnimBlueprint,7267,7267,0,0,24746
/Game/Characters/Heroes/Mannequin/Rig/ABP_Quinn_PostProcess.ABP_Quinn_PostProcess,/Script/Engine.AnimBlueprint,7270,7270,0,0,24802
/Game/Weapons/Pistol/Animations/ABP_Weap_Pistol.ABP_Weap_Pistol,/Script/Engine.AnimBlueprint,1537,1537,0,0,3261
/Game/Weapons/Rifle/Animations/ABP_Weap_Rifle.ABP_Weap_Rifle,/Script/Engine.AnimBlueprint,1535,1535,0,0,3251
/Game/Weapons/Shotgun/Animations/ABP_Weap_Shotgun.ABP_Weap_Shotgun,/Script/Engine.AnimBlueprint,1538,1538,0,0,3263
/MetaHumanCharacter/Animation/ABP_MH_LiveLink.ABP_MH_LiveLink,/Script/Engine.AnimBlueprint,6922,6922,0,0,25481
/MetaHumanCharacter/Body/ABP_Body_PostProcess.ABP_Body_PostProcess,/Script/Engine.AnimBlueprint,4120,4120,0,0,11306
/Game/BagMan/ProMod/CR_ProMod_FBIK.CR_ProMod_FBIK,/Script/ControlRigDeveloper.ControlRigBlueprint,8762,8762,0,0,15609
/Game/Characters/Heroes/IRONICS/Animations/CR_AFL_IRONICS.CR_AFL_IRONICS,/Script/ControlRigDeveloper.ControlRigBlueprint,31798,31798,0,0,130134
/Game/Characters/Heroes/Mannequin/Rig/CR_Mannequin_Procedural.CR_Mannequin_Procedural,/Script/ControlRigDeveloper.ControlRigBlueprint,18117,18117,0,0,106379
/MetaHumanCharacter/Face/CR_MetaHuman_HeadMovement_IK_Proc.CR_MetaHuman_HeadMovement_IK_Proc,/Script/ControlRigDeveloper.ControlRigBlueprint,87881,87881,0,0,321416
/Game/BagMan/ProMod/IK_ProMod_FBIK.IK_ProMod_FBIK,/Script/IKRig.IKRigDefinition,15528,15528,0,0,49370
/MetaHumanCharacter/Animation/Retargeting/IK_MH_IKRig.IK_MH_IKRig,/Script/IKRig.IKRigDefinition,49650,49650,0,0,99768
/Game/BagMan/UI/Store/DT_AFL_PriceStyles.DT_AFL_PriceStyles,/Script/Engine.DataTable,500,500,0,0,1518
/Game/ContextEffects/DT_AnimEffectTags.DT_AnimEffectTags,/Script/Engine.DataTable,618,618,0,0,618
/Game/ContextEffects/DT_SurfaceTypes.DT_SurfaceTypes,/Script/Engine.DataTable,610,610,0,0,610
/Game/UI/DT_UniversalActions.DT_UniversalActions,/Script/Engine.DataTable,836,836,0,0,3673
/Game/UI/Foundation/RichTextData/RichTextIconSet.RichTextIconSet,/Script/Engine.DataTable,555,555,0,0,555
/Game/UI/Settings/DT_SaveActions.DT_SaveActions,/Script/Engine.DataTable,503,503,0,0,1135
/Game/UI/Settings/SettingsDescriptionStyles.SettingsDescriptionStyles,/Script/Engine.DataTable,535,535,0,0,1585
/Game/UI/Settings/SettingsDescriptionWarningStyes.SettingsDescriptionWarningStyes,/Script/Engine.DataTable,497,497,0,0,1238
/NNEDenoiser/NNEDIM_ColorAlbedoNormal_Alpha.NNEDIM_ColorAlbedoNormal_Alpha,/Script/Engine.DataTable,780,780,0,0,780
/NNEDenoiser/NNEDIM_ColorAlbedoNormal_Default.NNEDIM_ColorAlbedoNormal_Default,/Script/Engine.DataTable,710,710,0,0,710
/NNEDenoiser/NNEDIM_HighQuality_Alpha.NNEDIM_HighQuality_Alpha,/Script/Engine.DataTable,784,784,0,0,784
/NNEDenoiser/NNEDIM_HighQuality_Default.NNEDIM_HighQuality_Default,/Script/Engine.DataTable,706,706,0,0,706
/NNEDenoiser/NNEDOM_Output_Alpha.NNEDOM_Output_Alpha,/Script/Engine.DataTable,486,486,0,0,486
/NNEDenoiser/NNEDOM_Output_Default.NNEDOM_Output_Default,/Script/Engine.DataTable,486,486,0,0,486
/NNEDenoiser/NNEDTIM_ColorAlbedoNormal_Alpha.NNEDTIM_ColorAlbedoNormal_Alpha,/Script/Engine.DataTable,788,788,0,0,788
/NNEDenoiser/NNEDTIM_ColorAlbedoNormal_Default.NNEDTIM_ColorAlbedoNormal_Default,/Script/Engine.DataTable,710,710,0,0,710
/NNEDenoiser/NNEDTOM_Output_Alpha.NNEDTOM_Output_Alpha,/Script/Engine.DataTable,486,486,0,0,486
/NNEDenoiser/NNEDTOM_Output_Default.NNEDTOM_Output_Default,/Script/Engine.DataTable,494,494,0,0,494
/ShooterCore/Accolades/DT_BasicShooterAccolades.DT_BasicShooterAccolades,/Script/Engine.DataTable,1140,1140,0,0,2630
/Game/Characters/Cameras/ThirdPersonDeathOffsetCurve.ThirdPersonDeathOffsetCurve,/Script/Engine.CurveVector,545,545,0,0,545
/Game/Characters/Cameras/ThirdPersonOffsetCurve.ThirdPersonOffsetCurve,/Script/Engine.CurveVector,510,510,0,0,510
/ShooterCore/Camera/ThirdPersonADSOffsetCurve.ThirdPersonADSOffsetCurve,/Script/Engine.CurveVector,429,429,0,0,429
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_CarryHold.AM_AFL_CarryHold,/Script/Engine.AnimMontage,739,739,0,0,739
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_GrabReach.AM_AFL_GrabReach,/Script/Engine.AnimMontage,690,690,0,0,1062
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_Roll.AM_AFL_Roll,/Script/Engine.AnimMontage,699,699,0,0,1323
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_Slide.AM_AFL_Slide,/Script/Engine.AnimMontage,752,752,0,0,1224
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_Vault.AM_AFL_Vault,/Script/Engine.AnimMontage,830,830,0,0,1558
/Game/Characters/Heroes/IRONICS/Animations/AM_AFL_WallRun.AM_AFL_WallRun,/Script/Engine.AnimMontage,735,735,0,0,735
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MF_Emote_FingerGuns_Emote_MW.AM_MF_Emote_FingerGuns_Emote_MW,/Script/Engine.AnimMontage,1079,1079,0,0,2002
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Dash_Backward.AM_MM_Dash_Backward,/Script/Engine.AnimMontage,754,754,0,0,754
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Dash_Forward.AM_MM_Dash_Forward,/Script/Engine.AnimMontage,920,920,0,0,920
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Dash_Left.AM_MM_Dash_Left,/Script/Engine.AnimMontage,745,745,0,0,745
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Dash_Right.AM_MM_Dash_Right,/Script/Engine.AnimMontage,746,746,0,0,746
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Back_01.AM_MM_Death_Back_01,/Script/Engine.AnimMontage,736,736,0,0,736
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Front_01.AM_MM_Death_Front_01,/Script/Engine.AnimMontage,737,737,0,0,737
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Front_02.AM_MM_Death_Front_02,/Script/Engine.AnimMontage,737,737,0,0,737
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Front_03.AM_MM_Death_Front_03,/Script/Engine.AnimMontage,737,737,0,0,737
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Left_01.AM_MM_Death_Left_01,/Script/Engine.AnimMontage,736,736,0,0,736
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Death_Right_01.AM_MM_Death_Right_01,/Script/Engine.AnimMontage,737,737,0,0,737
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_Generic_Unequip.AM_MM_Generic_Unequip,/Script/Engine.AnimMontage,930,930,0,0,930
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_HitReact_Back_Med_01.AM_MM_HitReact_Back_Med_01,/Script/Engine.AnimMontage,764,764,0,0,764
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_HitReact_Front_Hvy_01.AM_MM_HitReact_Front_Hvy_01,/Script/Engine.AnimMontage,765,765,0,0,765
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_HitReact_Front_Lgt_01.AM_MM_HitReact_Front_Lgt_01,/Script/Engine.AnimMontage,762,762,0,0,762
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_HitReact_Front_Lgt_02.AM_MM_HitReact_Front_Lgt_02,/Script/Engine.AnimMontage,768,768,0,0,768
/Game/Characters/Heroes/Mannequin/Animations/Actions/AM_MM_HitReact_Front_Med_01.AM_MM_HitReact_Front_Med_01,/Script/Engine.AnimMontage,759,759,0,0,759
